Gene names (ordered locus ),group1,group2,mean_group1,mean_group2,log2FC,n_group1,n_group2,p_value,fdr
MMP1549,xs,s,-2.7145004859183297,0.9249777811745196,-3.639478267092849,2,3,0.11580544980590751,0.8949643824593566
MMP1241,xs,s,-0.3161391211331472,1.1184517712781943,-1.4345908924113415,2,2,0.11618421093590259,0.8949643824593566
MMP1017,xs,s,0.3365064884918206,-1.014935985463835,1.3514424739556554,3,3,0.11679705175878063,0.8949643824593566
MMP1003,xs,s,0.14766137188391176,1.2777319315417175,-1.1300705596578058,3,3,0.11696451103602985,0.8949643824593566
MMP0720,xs,s,0.7978397691295442,1.610076275948223,-0.8122365068186788,3,3,0.11763316835532359,0.8949643824593566
MMP1609,xs,s,0.00878825271394526,0.4651048702715472,-0.4563166175576019,3,3,0.11876582325184175,0.8949643824593566
MMP0025,xs,s,0.17410315276594088,-0.7176991513556187,0.8918023041215596,3,3,0.11996181397545994,0.8949643824593566
MMP0039,xs,s,0.4415856159102921,1.0152698946548677,-0.5736842787445756,2,3,0.12207354428726246,0.8949643824593566
MMP0764,xs,s,0.6979711955202272,-0.32409765101683474,1.022068846537062,2,2,0.12419966813938628,0.8949643824593566
MMP1063,xs,s,0.2398225524038299,-0.1538273171506981,0.393649869554528,3,3,0.12557777461424688,0.8949643824593566
MMP0667,xs,s,0.40096922044919325,-0.14325361781044996,0.5442228382596432,3,3,0.12648155868400443,0.8949643824593566
MMP0059,xs,s,-0.6905733703851299,-0.11295980964209408,-0.5776135607430358,3,3,0.1268780800019299,0.8949643824593566
MMP1406,xs,s,-0.33671035730717414,1.0101590387532948,-1.346869396060469,3,3,0.12799590864500582,0.8949643824593566
MMP0585,xs,s,1.0764519075650807,0.7142336811858675,0.3622182263792132,3,3,0.1294618078460447,0.8949643824593566
MMP1401,xs,s,0.3510017469158773,0.8270495577279305,-0.4760478108120532,2,3,0.12965032094254242,0.8949643824593566
MMP1360,xs,s,-0.5437611603765323,1.3029601851275268,-1.8467213455040592,2,3,0.13451413736013945,0.8949643824593566
MMP1558,xs,s,-0.0746683884653303,1.020595463462924,-1.0952638519282543,3,3,0.135983112748744,0.8949643824593566
MMP0952,xs,s,-0.40698013240715064,0.8550366715880484,-1.262016803995199,3,3,0.136952957925014,0.8949643824593566
MMP1404,xs,s,0.2514294760179779,-0.1324771819652091,0.383906657983187,3,3,0.13812272758356245,0.8949643824593566
MMP0041,xs,s,0.6118176766282605,0.07986152170192638,0.5319561549263341,3,3,0.13871507467730249,0.8949643824593566
MMP0176,xs,s,0.8166039763693919,0.404466150609958,0.41213782575943386,3,3,0.14081914790270658,0.8949643824593566
MMP1559,xs,s,-0.04072314679071165,1.0061399421868986,-1.0468630889776103,3,3,0.14202088578409436,0.8949643824593566
MMP1319,xs,s,0.4216181938121888,0.055887903465689774,0.365730290346499,3,3,0.14469508574581091,0.8949643824593566
MMP1537,xs,s,-0.04440228994290167,0.5401324635382204,-0.584534753481122,2,3,0.14658698037345752,0.8949643824593566
MMP0879,xs,s,0.5193590966828229,-0.4936940853629865,1.0130531820458093,3,3,0.14730321349979744,0.8949643824593566
MMP1427,xs,s,-0.8369868318052349,-0.4139939409493472,-0.4229928908558877,2,3,0.14835382478679543,0.8949643824593566
MMP0917,xs,s,0.3663872064737803,-0.001972229756960505,0.3683594362307408,3,3,0.1495145263468384,0.8949643824593566
MMP0716,xs,s,-0.08151279564085612,-0.45230177413499034,0.3707889784941342,2,3,0.15061294052295118,0.8949643824593566
MMP0550,xs,s,-1.6359674880123105,-0.7508438667629284,-0.8851236212493822,3,3,0.15098442234033427,0.8949643824593566
MMP0981,xs,s,0.6819688905993315,0.06021285924463641,0.6217560313546951,3,3,0.15106704769187462,0.8949643824593566
MMP0388,xs,s,1.1666748443289665,0.2283001655647788,0.9383746787641877,3,3,0.15345777099784397,0.8949643824593566
MMP0392,xs,s,-1.020283505429915,-0.08405389357303994,-0.9362296118568751,3,3,0.15402502879140387,0.8949643824593566
MMP0688,xs,s,0.0963351199773644,-0.9602725462190905,1.056607666196455,3,3,0.1541275488615131,0.8949643824593566
MMP0713,xs,s,-0.4739353628093086,1.0483869581619214,-1.52232232097123,2,2,0.16171703385383254,0.8949643824593566
MMP0285,xs,s,-0.16983565681886156,-1.3830245823998784,1.2131889255810169,3,3,0.1629117444799567,0.8949643824593566
MMP0073,xs,s,0.692708280512352,-0.1674693839016208,0.8601776644139728,3,3,0.16297822245336088,0.8949643824593566
MMP0539,xs,s,-0.183323151842811,-1.4386306386138088,1.255307486770998,3,3,0.16390355439660848,0.8949643824593566
MMP0901,xs,s,1.0983340053133583,0.5613118856924216,0.5370221196209367,3,3,0.1649343005638383,0.8949643824593566
MMP0968,xs,s,0.1807866310232165,0.840430190503194,-0.6596435594799775,3,3,0.16831345614136245,0.8949643824593566
MMP1161,xs,s,-1.6691011371778475,0.08477625094480472,-1.7538773881226521,2,3,0.17156789638442155,0.8949643824593566
MMP1308,xs,s,0.2015593512032355,-0.3249021853939484,0.5264615365971839,3,3,0.1724959210855692,0.8949643824593566
MMP1692,xs,s,0.5776663946593499,-0.2620502884611295,0.8397166831204794,2,3,0.17412408276066935,0.8949643824593566
MMP0823,xs,s,0.7846867096458658,1.4512658421823261,-0.6665791325364603,3,3,0.1758688935173522,0.8949643824593566
MMP0817,xs,s,0.6523891747354337,2.2594600172093555,-1.607070842473922,3,3,0.17743170764018612,0.8949643824593566
MMP0546,xs,s,0.24739416656956112,1.7748051031276748,-1.5274109365581137,2,3,0.17940574727384936,0.8949643824593566
MMP1681,xs,s,0.968203990033064,-0.06862540454788302,1.036829394580947,3,3,0.17983619588807104,0.8949643824593566
MMP0956,xs,s,0.3731264399105018,-0.23695758191266514,0.6100840218231669,3,2,0.18996276015672584,0.8949643824593566
MMP1053,xs,s,0.09094251570032448,0.6211665829282079,-0.5302240672278834,3,3,0.1933765654191162,0.8949643824593566
MMP0638,xs,s,1.8177257567874008,1.104526695212219,0.7131990615751818,3,3,0.19615056389302044,0.8949643824593566
MMP1167,xs,s,0.2537993503797688,0.8285921606626351,-0.5747928102828663,3,3,0.19857034141645752,0.8949643824593566
MMP1686,xs,s,-0.8143475332923776,0.015518522200444751,-0.8298660554928223,3,3,0.20397674989597736,0.8949643824593566
MMP1115,xs,s,-0.09211487552410162,1.2810200861637262,-1.373134961687828,3,3,0.20413626429353635,0.8949643824593566
MMP1370,xs,s,-0.13620897795816433,-0.4313437471392043,0.29513476918104,3,3,0.20429058303324257,0.8949643824593566
MMP1314,xs,s,0.181572791160584,-0.8643037718971165,1.0458765630577005,3,3,0.20669317623817962,0.8949643824593566
MMP0180,xs,s,0.35317767298379166,-1.2222328842989272,1.5754105572827188,2,3,0.20701596627551636,0.8949643824593566
MMP1213,xs,s,-0.2238446180908773,-1.9740842791895965,1.7502396610987192,3,3,0.20988549405709017,0.8949643824593566
MMP0602,xs,s,-0.4573233103437414,0.6704572462191213,-1.1277805565628627,2,3,0.2099036323862572,0.8949643824593566
MMP1434,xs,s,-0.3706518140154343,-0.18419080508144425,-0.18646100893399004,2,3,0.21146339817600962,0.8949643824593566
MMP0311,xs,s,2.031654694655876,1.249204048564015,0.782450646091861,3,3,0.21279678384809364,0.8949643824593566
MMP0457,xs,s,0.14946875901473936,-0.2574920775860162,0.40696083660075555,3,3,0.2161359451246473,0.8949643824593566
MMP0157,xs,s,-0.03777486965270538,0.5581063023010967,-0.5958811719538021,3,3,0.2165491046695837,0.8949643824593566
MMP0821,xs,s,0.22205436319957197,1.2807936337709638,-1.0587392705713918,3,3,0.21872782662322057,0.8949643824593566
MMP0387,xs,s,-2.5195551844249815,-0.8962301800646308,-1.6233250043603507,2,3,0.22108085693764978,0.8949643824593566
